X,Y,Z
-162.815521,2.0,-497.515228
184.337189,2.0,-1168.188477
-1110.837769,2.0,-1313.697266
-1580.276245,2.0,655.630981
-1620.441772,2.0,-305.653015
-1249.267334,2.0,231.234467
-902.428467,2.0,529.585144
-238.1539,2.0,63.490829
-525.077393,2.0,50.580154
-1617.990601,2.0,860.309692
94.167686,2.0,-567.242065
1601.619995,2.0,-1301.438477
-588.470093,2.0,-849.827454
851.597412,2.0,-798.968018
-1715.123047,2.0,1330.465332
2257.273926,2.0,-1497.488159
656.82373,2.0,-549.331787
-586.59845,2.0,-198.905548
22.263391,2.0,-1370.700928
-1653.028198,2.0,224.502625
-1202.645142,2.0,59.618011
-1557.766357,2.0,-1103.027344
-1484.738281,2.0,538.897827
-745.351746,2.0,-1257.331543
244.982422,2.0,-71.621475
-1732.609985,2.0,-167.125916
433.33606,2.0,-305.291382
-1275.202637,2.0,-496.737305
248.221527,2.0,-1198.648071
-529.7995,2.0,-928.963928
474.212738,2.0,-1241.618896
-1468.90271,2.0,-1287.725098
-1699.855347,2.0,-40.884155
-693.380371,2.0,-625.139954
-445.59848,2.0,-12.305038
-1851.481079,2.0,155.256531
-1850.648315,2.0,-427.442688
366.986176,2.0,-722.679932
-1104.994629,2.0,-6.444794
-861.598389,2.0,135.680634
-1242.01355,2.0,-499.899841
272.821808,2.0,-1103.971436
-1334.829102,2.0,883.699829
-1239.468384,2.0,523.962036
-433.445068,2.0,-278.416534
-1354.818726,2.0,-176.055969
446.095917,2.0,-285.354248
-1655.415161,2.0,1061.355957
-1052.496094,2.0,-1503.654541
-635.208252,2.0,-1177.645752
-137.214386,2.0,-860.284729
-126.086067,2.0,-306.10318
-1779.730835,2.0,1268.175781
319.446808,2.0,-693.830933
-1734.203003,2.0,259.75354
-1800.349121,2.0,-1084.11377
-878.813721,2.0,-576.325317
-1780.433838,2.0,1082.084229
876.97345,2.0,-1371.536987
1658.358765,2.0,-1087.157104
-1467.835449,2.0,734.404053
-1344.705322,2.0,-1466.80249
-1621.660645,2.0,70.934753
-1610.098022,2.0,409.914246
1194.386597,2.0,-1351.715942
-424.981689,2.0,437.283783
-455.684052,2.0,-1551.569824
410.080902,2.0,-1546.702515
1191.846924,2.0,-1336.9729
-397.93692,2.0,371.578064
-1620.455933,2.0,731.947083
-1112.894409,2.0,43.796844
517.074463,2.0,-352.050659
321.127686,2.0,-597.695007
342.879028,2.0,-609.675415
-1827.190918,2.0,-867.138062
463.651337,2.0,-336.994354
-973.313049,2.0,-619.385315
2017.395752,2.0,-1550.289551
-431.867767,2.0,-352.098022
272.38446,2.0,-653.872925
-1572.049683,2.0,415.896271
-1359.585083,2.0,-786.16748
271.964081,2.0,-671.082764
-55.522316,2.0,-985.928467
985.588379,2.0,-935.609131
-1504.447388,2.0,40.261902
-33.054451,2.0,-370.161316
-545.626892,2.0,-1478.009766
-447.744263,2.0,146.427704
-1542.924805,2.0,-1474.340088
-152.202362,2.0,-7.811188
-352.801086,2.0,-384.787384
-1221.258301,2.0,769.979187
-1317.403931,2.0,-392.630859
-1327.987183,2.0,595.0047
-1255.338989,2.0,-191.072876
-276.181366,2.0,-1393.711426
903.014587,2.0,-904.211548
-664.189941,2.0,-1521.125732
-1161.954834,2.0,-602.544556
-515.168945,2.0,-1428.655029
-357.91922,2.0,-601.572021
-723.393188,2.0,-1388.651367
-686.930969,2.0,314.059662
-9.366461,2.0,-273.649902
-879.054016,2.0,-191.046356
-369.186188,2.0,-518.582886
-493.829315,2.0,-483.193207
-1288.280396,2.0,-1439.224854
-497.969727,2.0,-129.068298
-175.785645,2.0,259.007599
-505.886383,2.0,-706.719116
-780.616699,2.0,463.104126
427.069916,2.0,-217.03299
-1219.138184,2.0,-1222.682495
-1161.700684,2.0,-846.00531
-1095.420288,2.0,295.066925
-1248.61853,2.0,762.723022
-794.892273,2.0,-1279.186523
-70.625984,2.0,-364.789215
-755.463318,2.0,-614.95166
-1226.976562,2.0,-1211.56665
-787.961975,2.0,-118.301208
-1006.849976,2.0,-1257.269775
118.754662,2.0,-1383.023438
1759.02124,2.0,-1453.17749
-1008.670898,2.0,413.471008
-1259.659302,2.0,1006.155457
-1070.628296,2.0,-628.398804
-1165.923706,2.0,-966.994873
-198.927765,2.0,-1039.160645
-877.172607,2.0,132.264191
-424.492279,2.0,-271.589111
112.611015,2.0,-318.845459
-583.979919,2.0,-332.974335
-1414.005493,2.0,451.17865
-747.015137,2.0,-542.69281
-489.914825,2.0,-691.795776
-1182.122925,2.0,-220.197784
-1544.479858,2.0,-623.187134
-1882.033569,2.0,550.494812
675.08667,2.0,-1429.260254
-1699.894165,2.0,-739.037659
923.948486,2.0,-534.609375
-1546.210205,2.0,-1204.934082
-1483.856445,2.0,1091.847412
-1130.526367,2.0,-486.622253
84.85305,2.0,-767.521973
334.453217,2.0,-1497.898926
-1651.609009,2.0,535.0224
-194.995667,2.0,-473.714905
1142.259766,2.0,-820.644165
-304.984039,2.0,-1202.328613
137.506561,2.0,-588.501343
-1261.494873,2.0,-167.81012
-795.199463,2.0,-1221.02002
843.650696,2.0,-1292.168213
1679.399902,2.0,-1155.908936
1743.795166,2.0,-1306.242065
-110.190956,2.0,-687.428955
-842.855408,2.0,697.224243
-994.963989,2.0,-1044.39563
1114.673462,2.0,-825.472229
-1130.252319,2.0,-1355.69873
1325.211426,2.0,-1466.738037
44.010094,2.0,-333.39624
1671.269653,2.0,-1166.728149
1306.217773,2.0,-1278.781616
504.035248,2.0,-884.977173
-1229.117432,2.0,-1292.28772
1998.316528,2.0,-1390.394409
-175.027863,2.0,-133.944656
-283.481964,2.0,-1455.644897
-1529.09436,2.0,914.430359
461.920135,2.0,-1401.261841
-769.009033,2.0,-936.614868
-343.954559,2.0,-1553.801025
-848.420349,2.0,-522.513306
8.20993,2.0,131.107712
1213.942017,2.0,-1453.251953
218.96048,2.0,-965.039307
-875.175415,2.0,738.281616
-1883.580566,2.0,1076.341187
158.074219,2.0,-137.978546
-1198.679932,2.0,-470.188721
293.281006,2.0,-630.588501
-946.554871,2.0,-1495.705444
-1875.461792,2.0,954.432556
1171.943237,2.0,-714.56366
544.858521,2.0,-502.950562
1723.532715,2.0,-1489.49353
289.480133,2.0,-1489.68396
-384.703888,2.0,-1259.401611
-1801.516968,2.0,66.536255
-449.349396,2.0,-456.188477
-1792.664062,2.0,-225.853821
-640.557007,2.0,-1068.414062
190.506622,2.0,-511.719391
-71.733437,2.0,-568.660706
-1652.745605,2.0,747.730225
-133.215302,2.0,-963.202454
615.495056,2.0,-1356.763184
739.77002,2.0,-1374.114502
-923.792419,2.0,-561.419373
-1490.193115,2.0,-298.469879
-782.635864,2.0,381.491852
92.659325,2.0,-1545.108643
415.348969,2.0,-1032.760498
177.506439,2.0,-611.866882
696.864014,2.0,-1034.760254
-1767.369873,2.0,681.354797
-1833.49231,2.0,847.717346
-1299.887939,2.0,510.498901
-290.489349,2.0,-394.663666
308.289825,2.0,-929.804199
-350.033112,2.0,-615.552124
-1387.505371,2.0,-1301.358276
-828.986633,2.0,-94.507172
-1435.997681,2.0,350.162842
551.034302,2.0,-254.832703
219.793991,2.0,-395.682617
1081.818726,2.0,-1554.435913
692.777771,2.0,-1178.187988
-1192.787964,2.0,-998.812866
-1881.419556,2.0,76.14679
965.486694,2.0,-857.158691
-537.508545,2.0,230.661255
823.360352,2.0,-930.81189
-602.478577,2.0,226.261627
53.674278,2.0,-432.558289
214.216217,2.0,-840.766479
569.517395,2.0,-614.360291
-754.054077,2.0,-1373.812256
-137.692078,2.0,127.523224
1188.420776,2.0,-837.637573
-1871.928833,2.0,511.846924
909.765198,2.0,-674.903381
-440.088715,2.0,160.976837
-190.018585,2.0,-1508.318604
-1788.887085,2.0,-1542.875244
-923.053101,2.0,-694.781982
-465.718964,2.0,-908.905029
-529.880859,2.0,-340.245087
902.220337,2.0,-1228.867432
-1126.191528,2.0,-1347.045044
2004.888306,2.0,-1415.653687
1012.280945,2.0,-789.207397
0.67312,2.0,-1126.546387
-1331.464966,2.0,362.891754
-1447.182251,2.0,865.119507
-269.207581,2.0,-846.011353
-1367.315918,2.0,-455.607605
295.456329,2.0,-1117.455078
-1481.475708,2.0,-494.706543
-1408.228638,2.0,34.127686
-589.101929,2.0,-890.099487
-1030.567017,2.0,64.69632
-1658.074829,2.0,694.520264
-354.194366,2.0,-1446.266235
-1770.595093,2.0,-540.359863
-1314.49231,2.0,-855.357666
-1695.769653,2.0,-569.798706
-993.179565,2.0,622.705994
-300.251984,2.0,-1042.251709
719.336914,2.0,-1334.450928
-156.934418,2.0,75.476562
-270.672546,2.0,-9.64415
-1357.829468,2.0,-490.255219
-742.983093,2.0,-606.531433
-1596.630249,2.0,-1553.554443
-1034.25,2.0,-632.450684
-1081.335083,2.0,-720.518555
-1770.565674,2.0,1263.990356
-383.720856,2.0,-1424.092896
152.279449,2.0,-103.563965
-1667.199341,2.0,-565.701416
-1552.690186,2.0,-1217.920898
-827.386597,2.0,124.885468
-717.721069,2.0,-441.928894
1482.793579,2.0,-1391.588135
-1601.90564,2.0,-1057.95813
-1055.245483,2.0,-874.702026
-1567.703979,2.0,-752.309082
1175.819092,2.0,-1355.120728
907.691467,2.0,-1258.782715
-1867.644775,2.0,1406.039673
355.607574,2.0,-1302.136719
921.576111,2.0,-1458.994995
-832.374878,2.0,-1281.734375
267.584076,2.0,-1314.513672
1459.47522,2.0,-1530.12915
-365.2836,2.0,-230.276398
385.980225,2.0,-429.858826
-595.243103,2.0,-1160.852539
-1002.376648,2.0,-300.492584
-957.425232,2.0,-322.29892
-688.50354,2.0,-365.593842
-468.467987,2.0,-608.074646
-848.934937,2.0,288.673584
-910.785767,2.0,-718.095215
-158.962891,2.0,-322.943604
-822.676331,2.0,-232.933075
-731.101868,2.0,-1420.470703
164.572113,2.0,-1061.107056
-1090.74939,2.0,-939.067139
179.930603,2.0,-732.245483
280.919769,2.0,-674.748779
377.644623,2.0,-579.01532
-1185.95166,2.0,-108.994537
-1821.068848,2.0,418.783691
-576.290405,2.0,501.350677
-808.596802,2.0,-354.252136
-1416.952637,2.0,913.264526
-1295.675781,2.0,-843.168884
-992.026733,2.0,-205.090851
-1834.121338,2.0,-209.840576
270.761932,2.0,-1378.404907
-103.672707,2.0,-887.801147
-1156.421387,2.0,-1248.031494
-837.991882,2.0,-1465.235718
978.623657,2.0,-1000.186646
-77.400551,2.0,-512.437012
-1315.447021,2.0,374.000916
-632.007568,2.0,-300.699615
-767.617004,2.0,-945.386353
-973.187866,2.0,-1126.670654
-1890.932251,2.0,-726.576904
317.223846,2.0,-346.524445
-1584.244873,2.0,258.079102
-1651.403076,2.0,-14.211853
-1845.941406,2.0,23.409668
-553.448792,2.0,-332.174744
-157.275238,2.0,-32.679276
-1350.261597,2.0,486.444885
324.834625,2.0,-1249.946533
-24.134741,2.0,-262.86731
714.97699,2.0,-378.432678
-925.751343,2.0,-1401.133179
22.854029,2.0,-633.033569
-220.109924,2.0,-127.28746
-41.781288,2.0,-1070.384155
-1044.54126,2.0,87.692719
-612.244934,2.0,-300.33017
-991.631531,2.0,480.554565
-1073.241943,2.0,-224.094391
-670.501953,2.0,80.026367
1988.421509,2.0,-1441.280884
-1198.296875,2.0,-719.5979
1180.189697,2.0,-1025.102539
-93.148659,2.0,-724.211304
-1421.078003,2.0,-805.887878
-676.725464,2.0,525.983459
849.464294,2.0,-658.469482
-1562.354126,2.0,-815.557861
555.065002,2.0,-1321.789062
-981.47644,2.0,-765.042725
-153.801727,2.0,-1507.400146
-1192.269897,2.0,-957.273254
-1196.227539,2.0,-71.799133
-1773.589722,2.0,746.049194
-671.416504,2.0,30.591705
2243.974121,2.0,-1545.338623
-119.307716,2.0,67.418243
-626.400146,2.0,-1014.427246
149.336548,2.0,-14.982132
-726.216553,2.0,463.814148
-1721.613647,2.0,97.015808
-615.312988,2.0,-671.471985
141.340668,2.0,-1535.176392
-135.698853,2.0,-308.957825
-1576.646362,2.0,998.9328
831.761353,2.0,-912.385437
155.636993,2.0,-1036.090088
1668.526123,2.0,-1452.865967
1373.414185,2.0,-1203.291016
-501.912323,2.0,-1437.791016
-1007.237671,2.0,707.656982
1782.464966,2.0,-1404.412231
972.552063,2.0,-1319.505493
-1301.516602,2.0,-1152.579468
-290.845367,2.0,34.008011
976.279602,2.0,-1218.368774
288.412415,2.0,-332.06955
-1717.19873,2.0,142.560364
187.057617,2.0,-15.674099
-1606.840454,2.0,-29.041077
1098.480469,2.0,-939.348816
230.900146,2.0,-355.201233
-1244.689453,2.0,-1035.29895
-1828.14856,2.0,1004.318237
-698.127625,2.0,-295.768005
-1810.185303,2.0,1233.782593
9.385832,2.0,58.35614
-611.15625,2.0,-242.261963
-474.422455,2.0,-979.023193
-1890.077271,2.0,458.236267
-1418.723267,2.0,122.05603
-359.98999,2.0,-227.151855
-986.963013,2.0,-844.502197
-1582.228394,2.0,-1394.388794
178.840668,2.0,-664.2677
-1503.913818,2.0,-1339.631348
352.617767,2.0,-337.738556
-260.127777,2.0,-516.866333
-1771.015503,2.0,-1316.591309
-415.427551,2.0,-217.993256
-1882.026855,2.0,-1363.775757
1174.06958,2.0,-746.721191
-1738.869385,2.0,-1418.956299
658.702332,2.0,-1305.25647
356.908295,2.0,-664.78833
-386.58429,2.0,373.515228
-109.26857,2.0,95.009964
-591.391846,2.0,-919.893066
-1558.903931,2.0,581.840393
1060.815674,2.0,-870.340942
-1035.93396,2.0,-1203.973633
1324.653564,2.0,-1043.886475
-45.267677,2.0,-445.351044
1046.84082,2.0,-648.673584
-1546.053833,2.0,-248.393066
-1364.648438,2.0,1031.578491
716.699585,2.0,-647.921448
-1892.06665,2.0,1016.428406
-1068.583618,2.0,-1442.237427
-1779.036133,2.0,-1478.975464
789.078674,2.0,-823.188416
1841.964722,2.0,-1359.414429
318.757843,2.0,-202.078827
450.154083,2.0,-512.531067
-1093.052612,2.0,-674.581299
-212.481598,2.0,-310.337921
-307.953033,2.0,-1134.776001
-1836.982056,2.0,205.997437
603.8797,2.0,-1557.751831
1269.384888,2.0,-1155.742676
-57.621223,2.0,7.588158
121.847862,2.0,-836.555176
-957.579834,2.0,-219.583984
-606.535278,2.0,393.235107
1568.367554,2.0,-1346.757568
909.468689,2.0,-1072.82373
-743.904419,2.0,-1029.29126
-1877.850708,2.0,1241.78894
-1856.851685,2.0,-1007.492004
-139.314865,2.0,150.799103
48.998726,2.0,-277.408386
107.147057,2.0,-424.848877
1260.528076,2.0,-1155.413574
914.794678,2.0,-853.708862
-1047.407715,2.0,-199.101288
172.126862,2.0,-866.000488
-879.504639,2.0,365.738373
569.714661,2.0,-1450.412231
112.937462,2.0,-1431.322754
-1553.956421,2.0,-1113.897705
-1556.083984,2.0,-1545.979126
-1141.692749,2.0,578.063843
255.570709,2.0,-273.9729
-905.274841,2.0,-1158.845337
179.371719,2.0,-292.805664
1426.838135,2.0,-1012.703918
-150.751495,2.0,-716.125122
-1328.476074,2.0,99.397919
-1757.849731,2.0,-1361.320557
-958.053101,2.0,-1288.168457
-1408.930176,2.0,-956.216858
-1521.328247,2.0,-53.272095
1286.063843,2.0,-870.365356
-991.365845,2.0,-782.911133
1353.983887,2.0,-1231.044922
2031.04895,2.0,-1331.507812
-408.865265,2.0,-640.195068
642.600952,2.0,-601.040283
-1204.323242,2.0,-1285.134644
-33.026711,2.0,-557.29364
-353.006744,2.0,-1354.446411
-1569.162231,2.0,168.991211
-1885.488403,2.0,510.925385
843.857422,2.0,-1159.537354
249.613495,2.0,-870.705566
837.53949,2.0,-517.624329
611.427185,2.0,-538.011047
-1648.733154,2.0,-1010.917603
-68.02494,2.0,-233.628174
-1799.109497,2.0,38.57312
-680.960754,2.0,-1306.842163
-1601.091309,2.0,-1272.68042
-1355.376709,2.0,-289.314392
81.546471,2.0,-894.597595
-1360.940552,2.0,-623.829651
1233.016479,2.0,-765.128845
768.019897,2.0,-1311.220459
905.322876,2.0,-1074.153564
-1785.769287,2.0,266.227234
-893.376648,2.0,-1512.674805
-189.55838,2.0,-1485.567993
-282.870575,2.0,110.831879
-759.005371,2.0,-1454.150513
-904.28656,2.0,766.811218
107.547813,2.0,-524.542542
-1537.284302,2.0,-454.061829
-257.184723,2.0,-1218.057007
-1711.031372,2.0,-1410.945557
-872.643982,2.0,-1253.249268
840.026001,2.0,-1048.930542
-1817.434448,2.0,1343.609863
508.096344,2.0,-1359.375
-1407.138428,2.0,891.0448
-1455.63147,2.0,-862.058411
-435.183868,2.0,-1477.92334
-1242.123657,2.0,-1135.233765
573.08374,2.0,-359.506104
-49.52697,2.0,85.198845
875.984863,2.0,-1069.453491
-773.296326,2.0,-1494.981689
-1774.566162,2.0,-1060.574097
-939.932251,2.0,-1046.40686
-1593.954712,2.0,1087.15564
-1227.539307,2.0,-221.710754
468.022766,2.0,-982.426758
-432.857147,2.0,-1260.640991
-273.901123,2.0,-116.847641
-1450.904785,2.0,766.6828
-435.221039,2.0,-606.53833
-291.010712,2.0,-290.772675
-989.737488,2.0,539.048279
180.216522,2.0,-1000.915894
-732.573975,2.0,-1135.873047
-1267.741577,2.0,-338.601044
639.187744,2.0,-1088.721436
706.115784,2.0,-952.554688
-1202.385742,2.0,-862.923767
-266.192871,2.0,182.52655
-921.688904,2.0,-56.618042
-872.673462,2.0,581.249695
-448.19165,2.0,-153.841797
1127.814453,2.0,-887.963135
1165.508789,2.0,-781.884644
-1579.924438,2.0,-93.738281
-713.815369,2.0,-449.293976
-1740.671753,2.0,32.005371
637.86554,2.0,-422.027893
610.259644,2.0,-786.55481
1045.360107,2.0,-1363.733276
-22.228376,2.0,-25.289658
-7.051505,2.0,91.713936
51.664192,2.0,-238.971405
657.746033,2.0,-363.427673
-1176.650879,2.0,426.240234
638.49646,2.0,-1116.131958
435.284698,2.0,-516.44104
-808.395142,2.0,-1559.583984
1187.099121,2.0,-844.24469
-591.097717,2.0,-1157.390015
-1300.879761,2.0,-329.051575
-1887.118774,2.0,-242.051819
-1391.865112,2.0,-1180.136108
41.255028,2.0,-1184.928589
-1663.194946,2.0,1112.606934
-719.292542,2.0,-918.175049
-858.787964,2.0,70.860596
-1552.222534,2.0,834.759399
-1432.562866,2.0,-849.411926
-845.412598,2.0,-1054.036865
-1418.439575,2.0,37.820801
-877.123962,2.0,148.026489
1862.615234,2.0,-1365.501587
-1280.153442,2.0,966.181519
-283.15863,2.0,73.498856
-832.511108,2.0,-1491.917847
-232.222687,2.0,-593.36731
535.012756,2.0,-645.641663
-182.897247,2.0,-977.970276
139.040985,2.0,-964.749512
-1021.538635,2.0,212.788574
-94.965218,2.0,-253.206558
-1583.903809,2.0,-73.302795
819.325806,2.0,-532.866028
-770.585388,2.0,-1532.118408
-1128.278564,2.0,626.559448
465.652832,2.0,-938.467163
-1434.455322,2.0,826.970032
516.120605,2.0,-1496.775391
-1436.452759,2.0,723.952942
1011.122314,2.0,-665.712646
1214.306152,2.0,-1297.309082
-1519.069214,2.0,-156.509766
175.659698,2.0,-1226.310303
-1083.873657,2.0,656.416016
-845.196472,2.0,-689.547668
-55.57029,2.0,-1099.287842
-811.36084,2.0,-1558.187134
-57.454231,2.0,-366.748383
376.0513,2.0,-146.448883
-962.464661,2.0,81.66745
-569.182556,2.0,-280.910126
702.637939,2.0,-417.578278
-1328.779541,2.0,537.127686
-958.5047,2.0,362.315552
-1693.514282,2.0,-1054.602539
1440.053711,2.0,-1242.460205
-911.531067,2.0,-330.855072
504.049103,2.0,-658.023743
-635.822266,2.0,114.877365
-43.171303,2.0,-667.790039
548.14978,2.0,-772.5979
-196.775238,2.0,-722.570068
-698.431519,2.0,-1535.280518
307.270996,2.0,-212.045502
122.206139,2.0,-957.8927
-1806.871826,2.0,900.75708
-424.179199,2.0,-973.949341
-1393.26709,2.0,1014.273926
-984.842957,2.0,-659.85199
-1518.497925,2.0,-1418.378906
289.449951,2.0,-676.52417
-1240.08728,2.0,113.148346
-1045.569702,2.0,431.960754
-735.234619,2.0,-81.046539
-253.187531,2.0,-403.735901
-310.127594,2.0,335.816895
-408.439667,2.0,178.55954
-1389.366821,2.0,-594.197388
-930.1828,2.0,187.124847
483.329742,2.0,-614.182068
720.279968,2.0,-1561.984131
-1109.888916,2.0,-491.785217
-1561.246704,2.0,-1441.702393
-1212.27002,2.0,-1350.933716
-1551.072266,2.0,637.644165
-534.88855,2.0,-317.071716
-1245.194458,2.0,-926.757935
-1384.904541,2.0,-104.811768
-1136.406372,2.0,-1561.668213
-984.844849,2.0,644.914978
-1315.714722,2.0,-1188.848999
1535.791382,2.0,-1020.782166
-1298.664673,2.0,1018.021973
1247.594604,2.0,-1022.133484
-995.64563,2.0,-1510.394287
-420.448334,2.0,-1428.177734
-150.880157,2.0,-946.943359
1370.40686,2.0,-1267.153687
-1183.582642,2.0,565.279785
742.315796,2.0,-1089.258179
169.536957,2.0,-1131.44812
2107.243896,2.0,-1513.09314
-283.28537,2.0,-392.901031
-1351.376343,2.0,617.231079
-45.567818,2.0,-625.238342
506.279449,2.0,-1130.771118
117.00045,2.0,-827.778931
1182.029175,2.0,-788.86377
-78.416542,2.0,-1343.075684
-655.764526,2.0,-109.695038
725.082581,2.0,-798.381714
-1538.147339,2.0,-1563.365967
429.205383,2.0,-963.2276
-1290.772095,2.0,-98.033508
-924.268433,2.0,-1155.117798
-509.047089,2.0,-1532.567871
-363.253571,2.0,89.458008
-1728.528931,2.0,1182.456909
-1157.156738,2.0,-403.60672
829.30896,2.0,-1197.221436
-1697.943359,2.0,892.676636
-1606.489258,2.0,338.431671
160.426971,2.0,-1264.018311
-39.629738,2.0,-860.705872
881.222961,2.0,-864.398438
652.664246,2.0,-724.708618
462.081238,2.0,-270.402161
809.827271,2.0,-777.502136
1425.034058,2.0,-965.449463
-1583.560303,2.0,1186.571289
-1177.946411,2.0,-156.457153
-1533.830444,2.0,285.705292
-1458.664917,2.0,-613.007935
-1408.668945,2.0,-549.948608
-1246.299805,2.0,675.070984
-376.624634,2.0,218.176208
-1875.576782,2.0,470.245544
-232.15152,2.0,-1182.161133
-1329.356567,2.0,-991.057861
72.079185,2.0,-1223.509521
1802.577393,2.0,-1201.256226
-352.100983,2.0,-1184.591797
-1482.527832,2.0,-728.769348
-655.929565,2.0,489.712616
50.094994,2.0,-1042.039062
-1637.576782,2.0,-619.361084
-635.694702,2.0,493.187592
-1477.206055,2.0,1134.361084
-1514.74353,2.0,-980.93396
339.139496,2.0,-408.98996
370.052094,2.0,-181.851227
-1784.729614,2.0,-793.28418
663.540527,2.0,-1318.435791
-1538.655518,2.0,-1466.713623
-725.911133,2.0,-15.419128
-1168.761353,2.0,-672.086182
-1461.369019,2.0,309.887268
-1817.861938,2.0,115.765808
502.828033,2.0,-975.880127
-242.051727,2.0,-1160.134521
-580.195251,2.0,375.157593
-572.596313,2.0,420.691956
-1766.557739,2.0,-758.310547
1129.819702,2.0,-1114.429077
-1178.905518,2.0,-439.768982
109.890953,2.0,-843.365173
-1783.294067,2.0,95.358765
1251.755493,2.0,-1230.748901
158.243195,2.0,-399.454773
-1750.520142,2.0,-464.190033
-83.974091,2.0,37.305283
-603.138916,2.0,-647.352478
452.323792,2.0,-795.672607
-1880.220093,2.0,-1551.680786
1773.274048,2.0,-1212.797119
233.836761,2.0,-1559.938477
-1676.755737,2.0,-463.650848
-1061.572754,2.0,-1319.013062
-1557.629028,2.0,1023.362915
-1657.856323,2.0,621.240723
-1397.530396,2.0,714.833252
-1520.255005,2.0,-28.122192
-315.863861,2.0,-447.980591
-29.36701,2.0,-241.430023
-810.401062,2.0,-1221.664551
-1306.594971,2.0,196.730896
-79.125298,2.0,-99.313721
-784.094482,2.0,648.966797
-1687.495972,2.0,-1372.733154
-1015.346802,2.0,-531.304932
450.408722,2.0,-1258.276245
208.505127,2.0,-814.271851
322.627655,2.0,-1331.890869
46.43734,2.0,-1400.873779
-1524.103394,2.0,-1077.097412
-1094.784302,2.0,651.524353
-446.628693,2.0,-1340.822998
-1055.554688,2.0,-1542.392578
-1228.477539,2.0,597.297913
-896.618103,2.0,497.310364
-1322.791138,2.0,-115.878784
-339.710114,2.0,-472.303253
1441.280518,2.0,-1100.045776
700.044434,2.0,-1064.019653
-972.308105,2.0,-1419.716309
-672.926636,2.0,195.685394
1412.818848,2.0,-902.046448
-944.023132,2.0,449.407532
1169.109009,2.0,-1282.495239
-1743.406372,2.0,-682.952759
528.887268,2.0,-1177.706543
-1857.637451,2.0,1236.041138
1142.89856,2.0,-1352.367676
-1790.331421,2.0,-963.531738
-1188.436646,2.0,590.330322
-1196.343018,2.0,-1319.294678
-839.069885,2.0,413.703796
-1843.565552,2.0,-414.579773
-628.754028,2.0,-609.635376
-442.705963,2.0,-1067.289307
-327.138458,2.0,-216.401123
-1411.916992,2.0,1118.308594
-944.867126,2.0,-1207.488525
822.411865,2.0,-611.883301
-517.51825,2.0,-892.727539
287.910431,2.0,-168.552017
-788.240112,2.0,463.885254
49.54879,2.0,-1453.307739
-1618.831909,2.0,-331.528992
-974.318054,2.0,-84.364807
-612.873657,2.0,-796.766357
-147.216705,2.0,-947.212524
-982.897339,2.0,-1539.660645
387.977142,2.0,-144.963455
-1134.711304,2.0,931.376038
1481.109375,2.0,-930.440002
-1241.357666,2.0,318.964966
-701.351807,2.0,346.001526
1016.233398,2.0,-1258.864136
-1469.212524,2.0,400.500977
-1176.939697,2.0,262.617798
994.226685,2.0,-684.069885
-1390.478271,2.0,-1008.580688
-68.676186,2.0,-695.230469
1270.709229,2.0,-914.820251
-1611.166626,2.0,-466.645935
-135.332489,2.0,-1503.355469
-611.767639,2.0,-1096.273071
660.780029,2.0,-475.068359
-823.460938,2.0,-956.371216
1079.008789,2.0,-1103.960205
-309.516876,2.0,-997.296631
1379.733765,2.0,-1415.4198
-967.516968,2.0,-988.214722
-1298.512573,2.0,714.504761
-768.247864,2.0,-891.061401
618.274231,2.0,-1467.880249
-1579.537964,2.0,237.058777
347.125763,2.0,-488.445984
-1844.512329,2.0,1319.669067
-538.52771,2.0,-1325.208252
345.625397,2.0,-366.185028
-982.968384,2.0,-1518.686646
-1071.862427,2.0,13.831146
-1427.073242,2.0,-934.609619
-1253.582886,2.0,1018.274963
-1364.301025,2.0,-1092.902832
-675.880371,2.0,-842.470398
-85.543236,2.0,-185.866302
13.562342,2.0,-1229.960938
970.135742,2.0,-1184.186157
-1820.296265,2.0,-893.658691
-511.742279,2.0,-1502.796387
1392.467529,2.0,-1245.696777
-317.492035,2.0,237.901123
-1717.31604,2.0,830.003296
-1490.81189,2.0,398.504578
-133.00647,2.0,-415.826324
586.58728,2.0,-687.4245
1853.621826,2.0,-1546.133423
-1549.510376,2.0,-555.247986
-773.010071,2.0,-124.810822
-992.979248,2.0,-599.563599
-64.28553,2.0,-366.605988
-1514.834351,2.0,544.759033
1632.449829,2.0,-1468.581299
803.27832,2.0,-1288.243164
-347.033539,2.0,-1229.41626
-1507.676636,2.0,-371.802826
19.831812,2.0,-773.364868
-1136.963745,2.0,-513.853943
-221.267944,2.0,29.362885
-1804.637085,2.0,752.166016
-1800.727417,2.0,895.202515
-1707.750854,2.0,-498.066406
-1542.927368,2.0,-1420.049927
-972.627319,2.0,51.342712
1418.069336,2.0,-912.007935
-1543.826782,2.0,-940.496948
-821.644409,2.0,-817.529907
-1000.708435,2.0,-438.037018
683.704834,2.0,-1522.523438
677.280518,2.0,-1550.451172
1226.845825,2.0,-802.751892
322.675873,2.0,-443.772461
1065.660278,2.0,-658.013
1112.390991,2.0,-1030.279175
1750.790283,2.0,-1299.886597
1028.001099,2.0,-1440.432617
-1267.947632,2.0,-1306.524048
-1620.763672,2.0,-1459.964111
228.786774,2.0,-133.375641
111.771141,2.0,-575.171143
-1111.536255,2.0,-29.4263
570.271851,2.0,-626.332031
